,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox_kaiser_opt,ei_nox_kypriandis_opt,ei_nox_boer,ei_nox_kaiser,ei_nox_kypriandis,ei_nvpm_number_p3t3,ei_nvpm_mass_p3t3,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
10,10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.83809,2.6536927,15.691712,215.51720700597323,65981.95554508173,0.3673604622473007,0.97628622968553,56.791193197150136,71.6092401111084,2034.0076702588024,0.0002212857472595,38805.46129804407,0.1672995349330073,0.4732599433095845,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6788008772971769,35.80484467483798,17.80568431276764,36.28235538999999,1450000000000000.0,19.2299006835195,828.593996260362,1700.99464585085,0.022128574726,0.0267808381399425,0.488143114842765,35.8046200555542,18.2273277741342,18.223295218634213,0.02212857472595,0.9699575191753534,760848472747595.8,17.310376934999297,1105935438631031.2,17.247973436624765,17.05721077746008,21.615695554888276,19.559837571853567,25.44584982613766,776977978630154.2,17.77370222985453,0.018524776155574536,1.763121544727517e-05,3.16,35.8,2024-06-07 09:33:00,0.00023958971735818773,0.1811381481238288,0.0,10,388.0546129804407,0.00023958971735818773,2.5261996,15.556497,0.1811381481238288,1.708215,3.4166092e-08,0.5389417324201062,1047.4961930268657,13932.070748155413,0.9585481363268615,0.28493064128713946,2.840362565098135,237.11324514571558,0.1455428494796721,inf,0.0,227.64210908688673,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00023429478,5.0816425e-07,76066.86,0.18745631,-224.2398,0.0,0.0,1.0,-6.106907402623005e-13,2.5527716e-12,2.501085e-16,0.0,0.0,0.0,7.48e-16,2.6245160138151338e-14,1.9420808952333126e-12,1315.354331174122,2.1074083621464846e-12,1.3845769412298563e-13,0.0,0.00023429478,5.0816425e-07,76066.86,0.18745631,-224.2398,0.0,0.0,0.0,-6.106907402623005e-13,2.5527716e-12,2.501085e-16,0.0,0.0,0.0,7.48e-16,2.6245160138151338e-14,1.9420808952333126e-12,1315.354331174122,2.1074083621464846e-12,1.3845769412298563e-13,0.0
11,11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.92854,2.8642442,16.764639,219.72471091310743,65925.16435188458,0.37320637652732236,0.840215452071882,55.90615686930951,61.4104467291444,1480.9545040698365,0.0002192484047237,35633.51997673736,0.2483628614240055,0.4658846405775792,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6989267430458344,30.704335361474083,17.6137780766159,36.28235538999999,1450000000000000.0,17.0966824180447,806.483413024349,1644.2616453886,0.0219248404724,0.0254356443154459,0.420107726035941,30.7052233645722,16.5164963319144,16.512875910213687,0.02192484047237,0.8678019800824631,817266183224968.0,16.018311568060962,1033321035856101.6,14.683522721775494,14.633595444590776,17.747440302409526,16.651655945311635,21.501570065193064,746336010521082.9,14.286867135015909,0.01661223726942761,1.419798960502022e-05,3.16,35.8,2024-06-07 09:34:00,0.00022912754655141096,0.259554059960119,0.0,11,356.33519976737364,0.00022912754655141096,2.8201377,16.709135,0.259554059960119,1.6579998,1.5752875e-07,0.5047684971383755,1050.3777477781014,14126.820238397504,0.9754815851117554,0.22008106939911257,2.6324946504699382,236.27231886729376,0.19866140665483406,inf,0.0,227.09165152415915,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00022406383,2.2520562e-07,82119.8,0.26128733,-221.04526,0.0,0.0,1.0000000000000002,-5.753109400990859e-13,2.2262181e-12,2.282971e-16,0.0,0.0,0.0,7.48e-16,2.2438089969952878e-14,1.650907143992124e-12,1314.628566192924,1.3825876935244919e-12,1.1916002758519595e-13,0.0,0.00022406383,2.2520562e-07,82119.8,0.26128733,-221.04526,0.0,0.0,0.0,-5.753109400990859e-13,2.2262181e-12,2.282971e-16,0.0,0.0,0.0,7.48e-16,2.2438089969952878e-14,1.650907143992124e-12,1314.628566192924,1.3825876935244919e-12,1.1916002758519595e-13,0.0
12,12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.07233,3.300695,17.356636,223.01440425367693,65869.25819501527,0.37755610235796133,0.80163192972623,55.10630674386391,58.3989482324392,1397.8897811939723,0.0002607301725466,33451.08555598698,0.4130188208338533,0.4592192228655326,0.9933084872340256,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7150189439493627,29.19959610286856,17.354251340515894,36.28235538999999,1450000000000000.0,16.3970016370545,799.376880756618,1631.32669510142,0.0260730172547,0.0251920018539326,0.400815964863115,29.1994741162196,15.910445195547,15.90629794373955,0.02607301725466,0.8361441801257408,815843600241332.6,15.144309694885845,983777230238578.4,13.910493014625786,13.887265029775024,16.71524146979342,15.775011766468053,20.3516574403892,731031822975387.9,13.215165468249126,0.0160815203883269,1.333540842802238e-05,3.16,35.8,2024-06-07 09:35:00,0.0002669378389303536,0.42285283637121224,0.0,12,334.5108555598698,0.0002669378389303536,3.766777,17.581902,0.42285283637121224,1.6154422,6.453093e-06,0.4814015834937166,1053.10961956367,14685.516755809565,0.9856334724525408,0.16889836583326245,2.488613799376413,235.65514147777347,0.3115240825467217,inf,0.0,227.01982899713727,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002610385,2.5566695e-07,86618.445,0.4966507,-218.67754,0.0,0.0,1.0000000000000002,-5.490234284443783e-13,2.0523928e-12,2.3064517e-16,0.0,0.0,0.0,7.479999999999999e-16,2.052244570227335e-14,1.5033692724784765e-12,1313.8717516888823,1.1628375104923247e-12,1.1368808157931772e-13,0.0,0.0002610385,2.5566695e-07,86618.445,0.4966507,-218.67754,0.0,0.0,0.0,-5.490234284443783e-13,2.0523928e-12,2.3064517e-16,0.0,0.0,0.0,7.479999999999999e-16,2.052244570227335e-14,1.5033692724784765e-12,1313.8717516888823,1.1628375104923247e-12,1.1368808157931772e-13,0.0
13,13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.45491,4.31474,18.246635,225.162954075022,65814.1518882714,0.3808384413214686,0.7987015787085,55.09429903051488,58.131271565372,1522.750177755293,0.0003281201678611,31484.61017336226,0.7193621073793902,0.459119158587624,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7273626396169045,29.066109628040785,17.364040632625255,36.28235539,1450000000000000.0,16.1992236561479,798.759404037801,1638.90560974888,0.0328120167861,0.0254722261458244,0.39935078935425,29.065635782686,15.6778911693085,15.672748624399018,0.03281201678611,0.833414819308203,830184108078516.2,14.276661585483328,935058725265632.4,13.782637159768932,13.70754292191434,16.675310037473807,15.630018514779698,20.16220611848507,744776398876851.8,13.396817192760029,0.015960479930328484,1.3554421864710373e-05,3.16,35.8,2024-06-07 09:36:00,0.0003149400225002709,0.690467107368801,0.0,13,314.8461017336227,0.0003149400225002709,4.6779366,18.384375,0.690467107368801,1.5920783,1.26178575e-05,0.45997528787022873,1055.7138766836622,14832.235253380364,0.9857261518880622,0.16835662589857622,2.3548313834972143,235.05228488503377,0.49078406449602974,inf,0.0,227.38243942105288,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00030797985,3.1689194e-07,90792.36,0.763632,-216.62828,0.0,0.0,1.0,-5.246508091592065e-13,1.9158325e-12,2.353646e-16,0.0,0.0,0.0,7.48e-16,1.9068726306787596e-14,1.3911816708191177e-12,1313.0716541734694,1.0640586994494296e-12,1.1327249685370246e-13,0.0,0.00030797985,3.1689194e-07,90792.36,0.763632,-216.62828,0.0,0.0,0.0,-5.246508091592065e-13,1.9158325e-12,2.353646e-16,0.0,0.0,0.0,7.48e-16,1.9068726306787596e-14,1.3911816708191177e-12,1313.0716541734694,1.0640586994494296e-12,1.1327249685370246e-13,0.0
14,14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.85521,5.658739,19.147753,225.8238200523961,65759.05758924088,0.38166999243082866,0.804226010448732,54.46679384903556,58.489488100582,1570.7394571804475,0.000329869874348,29444.15627541902,1.0043845245803171,0.453889948741963,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7350668944785127,29.24510548563724,17.20662718456096,36.28235538999999,1450000000000000.0,16.0711659755669,801.232957376615,1656.37793517157,0.0329869874348,0.0260063731576334,0.402113005224366,29.244744050291,15.4620947252823,15.456995927977742,0.0329869874348,0.8443674344813276,846688634531040.5,13.236085022326234,877514845254082.2,13.914816147415412,13.749944175197731,17.05104600689033,15.779914358385724,20.35911497186823,755767224320158.5,13.868162658024374,0.016070388163829368,1.3886156696630349e-05,3.16,35.8,2024-06-07 09:37:00,0.0003233973950380769,0.9846776321694835,0.0,14,294.4415627541903,0.0003233973950380769,5.644592,18.991163,0.9846776321694835,1.5171115,1.8535056e-05,0.4367584981309832,1058.2833226710554,15066.55977490143,0.9856633365556645,0.16872399642598207,2.2051972264358,234.34099816213794,0.6754228306668302,inf,0.0,227.94744588162956,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003162503,3.6510139e-07,95291.56,0.9540755,-216.64313,0.11116874491619455,0.11116874491619455,0.9999999999999999,-4.984066362303922e-13,1.8074178e-12,2.3908074e-16,6.490336045708991e-14,1.4556056268223648e-14,1.4556056268223648e-14,7.48e-16,2.033319493927641e-14,1.309011169522119e-12,1312.25484281362,1.0150772269205142e-12,1.1405597618264754e-13,2.1930969185202023e-13,0.0003162503,3.6510139e-07,95291.56,0.9540755,-216.64313,0.11116874491619455,0.11116874491619455,0.11116874491619455,-4.984066362303922e-13,1.8074178e-12,2.3908074e-16,6.490336045708991e-14,1.4556056268223648e-14,1.4556056268223648e-14,7.48e-16,2.033319493927641e-14,1.309011169522119e-12,1312.25484281362,1.0150772269205142e-12,1.1405597618264754e-13,2.1930969185202023e-13
15,15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.24193,7.31466,19.821716,226.6158663798988,65704.59079539185,0.38222038883242143,0.799787251766996,53.7242584169053,58.046956341431,1619.2656146527645,0.0002633453804593,27448.480002484983,1.1255272431429253,0.4477021534742108,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7433857561364458,29.024414577598645,17.05335834123268,36.28235539,1450000000000000.0,15.7612751627269,803.222742143789,1672.73729426619,0.0263345380459,0.0265166574257978,0.399893625883498,29.0234781707155,15.0808459551333,15.07687552961082,0.0263345380459299,0.8532243230975844,851247749639642.2,12.2163876030794,820850653726567.1,13.965696002219584,13.71834282172123,17.322151435029742,15.837613988971649,20.43955117313574,761334345461019.0,14.196088582453749,0.016071958512406094,1.413523264042302e-05,3.16,35.8,2024-06-07 09:38:00,0.0002509986138063649,1.0727584362350906,1.0,15,274.48480002484985,0.0002509986138063649,7.1221914,19.23679,1.0727584362350906,1.338549,2.6172364e-05,0.41351775669450935,1060.8185983441977,14860.666294606248,0.9856680254040595,0.1686966025030209,2.057435654457624,233.59540980246086,0.7100424139949268,0.9669579487011061,0.0,227.527422160898,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00023884681,4.326212e-07,100121.76,0.9660796,-217.83507,0.5103039995030031,0.5103039995030031,1.0,-4.702613384065538e-13,1.7858046e-12,2.442854e-16,2.971249962923713e-13,7.021209809814101e-14,7.021209809814101e-14,7.48e-16,2.9328282975725386e-14,1.3155432222983503e-12,1311.420684676027,1.0146111996238175e-12,1.1342646787539679e-13,1.0433985596806316e-12,0.00023884681,4.326212e-07,100121.76,0.9660796,-217.83507,0.5103039995030031,0.5103039995030031,0.5103039995030031,-4.702613384065538e-13,1.7858046e-12,2.442854e-16,2.971249962923713e-13,7.021209809814101e-14,7.021209809814101e-14,7.48e-16,2.9328282975725386e-14,1.3155432222983503e-12,1311.420684676027,1.0146111996238175e-12,1.1342646787539679e-13,1.0433985596806316e-12
16,16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.68655,8.845565,19.890812,226.7483296931386,65650.86653697495,0.3860117788082784,0.701969864666384,50.789672129487805,51.422876618654,1205.762731730824,0.0001803248359956,25503.80254566048,1.0848401828001917,0.4232472677457317,0.961067516727521,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7496052278620946,25.711365762465487,16.107572842354823,36.28235539,1450000000000000.0,14.230126068782,783.544808932958,1622.7675255388,0.0180324835996,0.0253416655643311,0.350984932333192,25.711438309327,13.8501130260045,13.847615956928138,0.01803248359956,0.7683198604789383,747690908488683.2,11.167305140808509,762664359644379.5,12.13103961417985,12.08458187359332,14.683440779695346,13.757046026475807,17.767695092342308,681733708850438.1,10.84809526057797,0.014842094528801244,1.1842086835563465e-05,3.16,35.8,2024-06-07 09:39:00,0.00017833679284112825,1.072881263367758,1.0,16,255.03802545660488,0.00017833679284112825,8.715155,19.679028,1.072881263367758,1.1802115,3.411349e-05,0.39022043580537,1063.3219676911685,14973.717584243484,0.985477350725543,0.16980692331870742,1.9233539621579154,232.87665003111894,0.6856768191212098,0.79886760862949,0.0,226.6523926534547,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00016969528,5.251269e-07,104825.15,0.9952002,-218.65108,0.8992394908679023,0.8992394908679023,0.9999999999999999,-4.4288257958798115e-13,1.7649772e-12,2.5141603e-16,5.222726269914536e-13,1.278205227211278e-13,1.278205227211278e-13,7.480000000000001e-16,3.8637929729896475e-14,1.322094619625793e-12,1310.587759928078,8.264706777474388e-13,9.955392778287833e-14,1.913948408696545e-12,0.00016969528,5.251269e-07,104825.15,0.9952002,-218.65108,0.8992394908679023,0.8992394908679023,0.8992394908679023,-4.4288257958798115e-13,1.7649772e-12,2.5141603e-16,5.222726269914536e-13,1.278205227211278e-13,1.278205227211278e-13,7.480000000000001e-16,3.8637929729896475e-14,1.322094619625793e-12,1310.587759928078,8.264706777474388e-13,9.955392778287833e-14,1.913948408696545e-12
17,17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.7921,9.482394,19.779673,226.5878546488532,65600.07686484545,0.38771999388266454,0.64460602421014,46.22058471770668,47.4632385943768,1023.6498095813012,0.0001314556047407,24126.95654698515,1.0593560206310173,0.3851715393142223,0.8817808539226211,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538818510900286,23.73159355104025,14.464758827254904,36.28235539,1450000000000000.0,13.2721191789861,771.032305630785,1593.73360091278,0.0131455604741,0.0246983007626287,0.32230301210507,23.7316192971884,13.0496026914026,13.047887473464186,0.01314556047407,0.7178757685336519,689507799759117.1,10.414203147698151,720766322368272.2,11.070224130685538,11.151355884909856,13.260425042880506,12.554042170567945,16.273897909965207,624407974067819.8,8.983074045496648,0.014071715481415762,1.0608437632546991e-05,3.16,35.8,2024-06-07 09:40:00,0.00013599807573715108,1.0959623765133981,1.0,17,241.2695654698515,0.00013599807573715108,9.326156,20.034838,1.0959623765133981,0.9263037,3.187059e-05,0.37390730183130483,1065.7931001851002,14664.766459586155,0.9853953931478109,0.17028188148793558,1.8245296484085665,232.31792658181664,0.680789090145325,0.48111765177632887,1.0,226.08845408060085,28.117254249628648,79.5732402167784,1.1202581770916853,224.99654,0.0001416317949845545,10552.01337989161,1.0,0.002923615660441499,0.0011535183,159.1464804335568,0.3758887807020216,1.1917397337724915e-05,1109248096018.8413,-89636461950.30511,0 days 01:50:00,-5.568641442031974e-12,-8.408648577468283e-14,1204.9800116771335,1114.9592012389135,1262.0520309306253,258.63657407008367,240.60180752631845,278.60355149109796,235.06888937694734,209.75438085279532,268.7478708965792,-10.46048,-20.04807,-1.7869356,8.542035,2.7209177,11.079201,-1.9184446,-9.69508,1.8037992,-1.0,10719.641962215184,1.116900901158045,0.02042907380200557,735477143650.4956,235412856444.97763,8.803945268981967e-06,3087.8726568787597,396.4904811409259,0.1635699445586461,0.47219735,2.3333333333333335,-10.46048,8.542035,-1.9184446,235.06888937694734,1204.9800116771335,258.63657407008367,14664.766459586155,14664.766459586155,0.00012834277,4.3330706e-07,108403.65,1.008444,-219.80788,1.0,1.0,1.0,-4.220743670338123e-13,1.7965738e-12,2.4433825e-16,5.225024929656263e-13,1.4859896897603102e-13,1.4859896897603102e-13,7.479999999999999e-16,4.2636667184199636e-14,1.374499530243658e-12,1309.7454943636237,7.480614100104704e-13,9.141854203830143e-14,2.1791691761687834e-12,0.00012834277,4.3330706e-07,108403.65,1.008444,-219.80788,1.0,1.0,1.0,-4.220743670338123e-13,1.7965738e-12,2.4433825e-16,5.225024929656263e-13,1.4859896897603102e-13,1.4859896897603102e-13,7.479999999999999e-16,4.2636667184199636e-14,1.374499530243658e-12,1309.7454943636237,7.480614100104704e-13,9.141854203830143e-14,2.1791691761687834e-12
18,18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.15941,9.83858,20.13848,225.3781165878696,65553.85628012776,0.3820746231549841,0.450909535932766,30.28056297455636,32.8932894632952,0.0,9.951808439884824e-05,23003.15857671193,1.057411760817771,0.2523380247879697,0.5794491288592246,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7542869280947958,16.44727777679249,11.609724725056145,27.27213984516232,1585365512150430.0,10.1577081060365,721.357372476554,1455.61659200378,0.00995180843988,0.0214587016239056,0.225454767966383,16.4466447316476,10.5064496407005,10.505404163002364,0.0099518084398848,0.5403612859068185,430391340700669.0,9.73998200346862,683567732482811.8,7.704435825475262,8.429355103565575,8.860286761509567,8.737114182299871,11.788289393593402,307311851146562.3,2.962917434167432,0.011689623136897058,5.559230839106157e-06,3.16,35.8,2024-06-07 09:41:00,0.00010252763775914113,1.0893904019206313,1.0,18,230.03158576711937,0.00010252763775914113,9.738825,20.33667,1.0893904019206313,0.6426785,2.6083178e-05,0.3607158358395215,1068.234632348029,14840.379090357872,0.9854139714490814,0.17017433670488943,1.723603495964853,231.71895226680067,0.6594783482191879,0.0,1.0,225.3636008015479,28.117254249628648,79.5168086131352,1.123539832544471,222.3834,0.00010805429043941844,10856.841595693433,1.0,0.0031995790446100614,0.0013005906,159.0336172262704,0.362610458910084,8.174193220177027e-06,555981022025.8716,97793161228.3201,0 days 01:49:00,6.075374222883238e-12,9.173815076553689e-14,1190.307943849861,1114.713828834375,1249.6659553689751,262.0693177327752,241.3006810856998,286.54764658822387,232.79241032259918,213.696909760519,257.0329029280102,-5.47906,-8.939224,-2.6216042,5.1838007,3.4473076,6.0376163,-0.29525918,-2.901608,0.8257034,1.0,11015.615729290115,1.0675179230639653,0.021842969809881107,471789158471.2174,62386846381.336174,8.29773882531301e-06,2930.515156319435,318.88758683809294,0.08791852183128328,0.35792965,1.8166666666666667,-5.47906,5.1838007,-0.29525918,232.79241032259918,1190.307943849861,262.0693177327752,14840.379090357872,14840.379090357872,9.698266e-05,2.8122594e-07,111436.06,1.008256,-222.34047,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0446189591570294e-13,1.8443782e-12,2.3261534e-16,4.4892622737525133e-13,1.627332174588981e-13,1.627332174588981e-13,7.480000000000002e-16,4.5736841220043204e-14,1.439916237820614e-12,1308.9091757809842,4.553846733532437e-13,6.394835111361365e-14,2.415022637683692e-12,9.698266e-05,2.8122594e-07,111436.06,1.008256,-222.34047,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0446189591570294e-13,1.8443782e-12,2.3261534e-16,4.4892622737525133e-13,1.627332174588981e-13,1.627332174588981e-13,7.480000000000002e-16,4.5736841220043204e-14,1.439916237820614e-12,1308.9091757809842,4.553846733532437e-13,6.394835111361365e-14,2.415022637683692e-12
19,19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.14014,10.048319,20.161068,224.5201380784673,65523.5757171532,0.3821134712990755,0.455827080228862,30.64190042101936,33.3824809355706,0.0,9.991592896157434e-05,23003.15857671193,1.064192628813615,0.2553491701751613,0.5856695302405726,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7514480965899824,16.691308532945847,11.66676784076598,27.909610957513205,1575788426766060.8,10.2402952499972,722.511618407146,1459.34762593991,0.00999159289616,0.0215493747946551,0.227913540114431,16.6912404677853,10.57634118327,10.575284543890763,0.0099915928961574,0.5441323420699864,437186668003145.75,9.68957254419526,681143306742682.2,7.775501465598052,8.484074979840372,8.951755751336494,8.817705237408404,11.880398763372476,315324871590823.3,3.068578663336349,0.011747752759781006,5.6794543244945625e-06,3.16,35.8,2024-06-07 09:42:00,0.00010268772082271598,1.0937143043775377,1.0,19,230.03158576711937,0.00010268772082271598,9.948228,20.360191,1.0937143043775377,0.62372875,2.530458e-05,0.36074712687119465,1070.6410840425165,14862.433109456957,0.9853800298318129,0.17037076277535224,1.7237121014185912,231.71961333123684,0.6619711225497766,0.0,1.0,225.38269333910128,28.117254249628648,78.59027316490041,1.1290175588559954,222.35405,0.00010819309624736908,10857.30486341755,1.0,0.003283247206093165,0.0015629405,157.18054632980082,0.3626319702911469,8.722765070782813e-06,588783485465.3949,160359040154.25937,0 days 01:48:00,9.962262869127427e-12,1.5043016932382416e-13,1189.850744415241,1114.4437960823673,1249.0356647605693,267.76099170335397,246.9633354666754,289.5805381996239,235.58404560243264,217.4921169732108,257.2355903118679,-4.606515,-7.532762,-1.5268335,4.664171,2.346105,5.921591,0.05765617,-2.0238795,0.81927156,1.0,10981.617536723526,1.0710241802905773,0.02212896280324508,496232121045.92865,66970838325.43081,7.977508595693635e-06,3482.44970919393,315.41838388848953,0.07569549695487515,0.33695775,1.8,-4.606515,4.664171,0.05765617,235.58404560243264,1189.850744415241,267.76099170335397,14862.433109456957,14862.433109456957,9.698476e-05,2.9161e-07,111424.23,1.0102981,-225.07654,1.0,1.0,1.0,-4.0455531840718455e-13,1.8440338e-12,2.3341576e-16,4.482536766077047e-13,1.7800315283046759e-13,1.7800315283046759e-13,7.479999999999999e-16,4.817514070681195e-14,1.4394784990255473e-12,1308.061109431499,4.624995912478345e-13,6.464576117972139e-14,2.6455599522152683e-12,9.698476e-05,2.9161e-07,111424.23,1.0102981,-225.07654,1.0,1.0,1.0,-4.0455531840718455e-13,1.8440338e-12,2.3341576e-16,4.482536766077047e-13,1.7800315283046759e-13,1.7800315283046759e-13,7.479999999999999e-16,4.817514070681195e-14,1.4394784990255473e-12,1308.061109431499,4.624995912478345e-13,6.464576117972139e-14,2.6455599522152683e-12
